Sequence_ID,Distance_Nearest,Pred_Kingdom,True_Kingdom,Entropy_Kingdom,Match_Kingdom,Pred_Phylum,True_Phylum,Entropy_Phylum,Match_Phylum,Pred_Class,True_Class,Entropy_Class,Match_Class,Pred_Order,True_Order,Entropy_Order,Match_Order,Pred_Family,True_Family,Entropy_Family,Match_Family,Pred_Genus,True_Genus,Entropy_Genus,Match_Genus,Pred_Species,True_Species,Entropy_Species,Match_Species
79,0.962068498134613,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Curculionidae,Curculionidae,0.0,True,Niphades,Niphades,0.0,True,Niphades castanea,Niphades castanea,0.0,True
80,0.9739686846733093,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Gelechiidae,Gelechiidae,0.7219280948873623,True,Coleotechnites,Coleotechnites,0.7219280948873623,True,Coleotechnites starki,Coleotechnites starki,0.7219280948873623,True
81,0.9683119058609009,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Araneae,Araneae,0.0,True,Anyphaenidae,Anyphaenidae,0.0,True,Anyphaena,Anyphaena,0.0,True,Anyphaena pectorosa,Anyphaena pectorosa,0.0,True
82,0.7744691967964172,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.46899559358928117,True,Insecta,Insecta,0.46899559358928117,True,Hemiptera,Coleoptera,2.4464393446710155,False,Aphididae,Scarabaeidae,2.8464393446710154,False,Sarucallis,Onitis,3.121928094887363,False,Sarucallis kahawaluokalani,Onitis caffer,3.321928094887362,False
83,0.9223107099533081,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,1.295461844238322,True,Insecta,Malacostraca,1.9609640474436811,False,Ephemeroptera,Decapoda,2.5219280948873624,False,Polymitarcyidae,Penaeidae,2.5219280948873624,False,Ephoron,Metapenaeus,2.5219280948873624,False,Ephoron nigridorsum,Metapenaeus brevicornis,2.5219280948873624,False
84,0.9480677247047424,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,1.3567796494470397,True,Membracidae,Membracidae,1.9609640474436811,True,Enchenopa,Enchenopa,2.721928094887362,True,Enchenopa latipes,Enchenopa latipes,2.9219280948873627,True
85,0.8755988478660583,Eukaryota,Eukaryota,0.0,True,Platyhelminthes,Platyhelminthes,0.7219280948873623,True,Cestoda,Rhabditophora,1.7609640474436814,False,Cyclophyllidea,Tricladida,1.7609640474436814,False,Anoplocephalidae,Dugesiidae,2.1219280948873624,False,Paranoplocephala,Dugesia,2.4464393446710155,False,Paranoplocephala kalelai,Dugesia subtentaculata,2.4464393446710155,False
86,0.9240319728851318,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.0,True,Passeriformes,Passeriformes,0.46899559358928117,True,Fringillidae,Ploceidae,2.4464393446710155,False,Emberiza,Malimbus,3.121928094887363,False,Emberiza melanocephala,Malimbus nitens,3.121928094887363,False
87,0.9785236716270447,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Tenthredinidae,Tenthredinidae,0.0,True,Euura,Euura,0.8812908992306927,True,Euura dahlbomi,Euura itelmena,1.4854752972273346,False
88,0.9756057858467102,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,0.0,True,Delphacidae,Delphacidae,0.0,True,Laodelphax,Laodelphax,0.0,True,Laodelphax striatellus,Laodelphax striatellus,0.0,True
89,0.9038510322570801,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,1.1567796494470395,True,Chironomidae,Chironomidae,2.1609640474436813,True,Cryptotendipes,Micropsectra,3.121928094887363,False,Cryptotendipes darbyi,Micropsectra polita,3.121928094887363,False
90,0.9864926338195801,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Chironomidae,Chironomidae,0.0,True,Limnophyes,Limnophyes,0.0,True,Limnophyes schnelli,Limnophyes schnelli,0.0,True
91,0.9621325135231018,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,1.7609640474436814,True,Malacostraca,Malacostraca,2.121928094887362,True,Decapoda,Decapoda,2.121928094887362,True,Portunidae,Portunidae,2.4464393446710155,True,Thalamita,Thalamita,2.9219280948873627,True,Thalamita integra,Thalamita integra,2.9219280948873627,True
92,0.9740580916404724,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Lepidosauria,Lepidosauria,0.0,True,Squamata,Squamata,0.0,True,Lacertidae,Lacertidae,0.0,True,Eremias,Eremias,0.0,True,Eremias vermiculata,Eremias vermiculata,0.0,True
93,0.972644031047821,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Tephritidae,Tephritidae,0.0,True,Bactrocera,Bactrocera,0.0,True,Bactrocera dorsalis,Bactrocera dorsalis,0.0,True
94,0.9545436501502991,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Centrarchiformes,Centrarchiformes,0.0,True,Kuhliidae,Kuhliidae,0.0,True,Kuhlia,Kuhlia,0.0,True,Kuhlia marginata,Kuhlia marginata,0.7219280948873623,True
95,0.9760870337486267,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.7219280948873623,True,Chrysomelidae,Chrysomelidae,0.9219280948873624,True,Galerucella,Galerucella,0.9219280948873624,True,Galerucella nipponensis,Galerucella nipponensis,2.321928094887362,True
96,0.9449286460876465,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Eulophidae,Eulophidae,0.0,True,Tetrastichus,Tetrastichus,0.9219280948873624,True,Tetrastichus lyridice,Tetrastichus setifer,3.121928094887363,False
97,0.9860103130340576,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Stylommatophora,Stylommatophora,0.0,True,Hygromiidae,Hygromiidae,0.0,True,Monacha,Monacha,0.0,True,Monacha cantiana,Monacha cantiana,0.0,True
98,0.9610079526901245,Eukaryota,Eukaryota,0.0,True,Onychophora,Onychophora,0.0,True,Udeonychophora,Udeonychophora,0.0,True,Euonychophora,Euonychophora,0.0,True,Peripatopsidae,Peripatopsidae,0.0,True,Peripatopsis,Peripatopsis,0.0,True,Peripatopsis overbergiensis,Peripatopsis overbergiensis,1.570950594454669,True
99,0.948289155960083,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,0.0,True,Aleyrodidae,Aleyrodidae,0.0,True,Bemisia,Bemisia,0.0,True,Bemisia tabaci,Bemisia tabaci,0.0,True
100,0.9370599389076233,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Malacostraca,Malacostraca,0.46899559358928117,True,Decapoda,Decapoda,0.46899559358928117,True,Palinuridae,Palinuridae,0.46899559358928117,True,Panulirus,Panulirus,0.46899559358928117,True,Panulirus longipes,Panulirus cygnus,0.9219280948873624,False
101,0.9336758255958557,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.8812908992306927,True,Insecta,Insecta,1.1567796494470395,True,Coleoptera,Coleoptera,2.1609640474436813,True,Elateridae,Elateridae,2.1609640474436813,True,Actenicerus,Actenicerus,2.6464393446710157,True,Actenicerus kidonoi,Actenicerus giganteus,2.9219280948873627,False
102,0.9447702169418335,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Tenthredinidae,Tenthredinidae,0.0,True,Tenthredo,Tenthredo,1.1567796494470395,True,Tenthredo zonula,Tenthredo zonula,1.3567796494470397,True
103,0.968445897102356,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.46899559358928117,True,Syrphidae,Syrphidae,1.6854752972273344,True,Baccha,Baccha,2.0464393446710156,True,Baccha elongata,Baccha elongata,2.321928094887362,True
104,0.9300136566162109,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.9709505944546688,True,Ichneumonidae,Ichneumonidae,1.7709505944546686,True,Diadegma,Diadegma,2.8464393446710154,True,Diadegma groenlandicum,Diadegma fenestrale,2.8464393446710154,False
105,0.9503646492958069,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Scombriformes,Scombriformes,0.9219280948873624,True,Scombridae,Scombridae,0.9219280948873624,True,Scomberomorus,Scomberomorus,0.9219280948873624,True,Scomberomorus niphonius,Scomberomorus niphonius,1.9609640474436811,True
106,0.9328100085258484,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.46899559358928117,True,Accipitriformes,Accipitriformes,2.1609640474436813,True,Accipitridae,Accipitridae,2.1609640474436813,True,Milvus,Milvus,2.1609640474436813,True,Milvus migrans,Milvus migrans,2.9219280948873627,True
107,0.9528716802597046,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.46899559358928117,True,Coleoptera,Coleoptera,1.721928094887362,True,Cerambycidae,Cerambycidae,3.121928094887363,True,Pterolophia,Pterolophia,3.321928094887362,True,Pterolophia annulata,Pterolophia annulata,3.321928094887362,True
108,0.8539473414421082,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.8812908992306927,True,Lepidoptera,Diptera,2.0464393446710156,False,Papilionidae,Asilidae,2.6464393446710153,False,Parnassius,Lasiopogon,2.6464393446710153,False,Parnassius mnemosyne,Lasiopogon terricola,2.8464393446710154,False
109,0.9639244079589844,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.46899559358928117,True,Actinopteri,Actinopteri,0.46899559358928117,True,Cypriniformes,Cypriniformes,1.1567796494470395,True,Cobitidae,Cobitidae,1.1567796494470395,True,Misgurnus,Misgurnus,1.3567796494470397,True,Misgurnus anguillicaudatus,Misgurnus anguillicaudatus,1.3567796494470397,True
110,0.9831953644752502,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Syrphidae,Syrphidae,1.1567796494470395,True,Platycheirus,Platycheirus,1.5709505944546687,True,Platycheirus rosarum,Platycheirus rosarum,1.9609640474436811,True
111,0.96295565366745,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Tortricidae,Tortricidae,0.7219280948873623,True,Stictea,Stictea,2.721928094887362,True,Stictea mygindiana,Stictea mygindiana,2.721928094887362,True
112,0.9117112755775452,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.9219280948873624,True,Insecta,Insecta,0.9219280948873624,True,Hemiptera,Diptera,2.0464393446710156,False,Pentatomidae,Syrphidae,3.121928094887363,False,Eysarcoris,Merodon,3.121928094887363,False,Eysarcoris aeneus,Merodon longicornis,3.121928094887363,False
113,0.984852135181427,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Sciaridae,Sciaridae,0.0,True,Corynoptera,Corynoptera,0.0,True,Corynoptera perpusilla,Corynoptera perpusilla,0.0,True
114,0.9659059643745422,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Ephemeroptera,Ephemeroptera,0.8812908992306927,True,Heptageniidae,Heptageniidae,1.1567796494470395,True,Stenacron,Stenacron,2.1219280948873624,True,Stenacron interpunctatum,Stenacron interpunctatum,2.1219280948873624,True
115,0.9271836280822754,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Diptera,0.46899559358928117,False,Papilionidae,Culicidae,1.6854752972273344,False,Papilio,Aedes,1.6854752972273344,False,Papilio demoleus,Aedes vexans,1.9609640474436811,False
116,0.9262267351150513,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,1.1567796494470395,True,Tenebrionidae,Tenebrionidae,1.3567796494470397,True,Apentanodes,Apentanodes,2.3709505944546687,True,Apentanodes globosus,Apentanodes globosus,2.3709505944546687,True
117,0.9599859714508057,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Littorinimorpha,Littorinimorpha,0.0,True,Littorinidae,Littorinidae,0.0,True,Littoraria,Littoraria,0.0,True,Littoraria subvittata,Littoraria subvittata,0.0,True
118,0.970392107963562,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.8812908992306927,True,Coleoptera,Coleoptera,1.570950594454669,True,Scarabaeidae,Scarabaeidae,1.570950594454669,True,Cyclocephala,Cyclocephala,1.570950594454669,True,Cyclocephala melanocephala,Cyclocephala melanocephala,1.8464393446710157,True
119,0.9784737229347229,Eukaryota,Eukaryota,0.0,True,Acanthocephala,Acanthocephala,0.0,True,Palaeacanthocephala,Palaeacanthocephala,0.0,True,Polymorphida,Polymorphida,0.0,True,Polymorphidae,Polymorphidae,0.0,True,Hexaglandula,Hexaglandula,0.0,True,Hexaglandula corynosoma,Hexaglandula corynosoma,0.0,True
120,0.9793725609779358,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Ichneumonidae,Ichneumonidae,0.0,True,Orthocentrus,Orthocentrus,0.0,True,Orthocentrus fulvipes,Orthocentrus fulvipes,0.0,True
121,0.960685133934021,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Curculionidae,Curculionidae,0.0,True,Liophloeus,Liophloeus,0.0,True,Liophloeus lentus,Liophloeus liptoviensis,1.570950594454669,False
122,0.9932087063789368,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Bombycidae,Bombycidae,0.0,True,Bombyx,Bombyx,0.0,True,Bombyx mandarina,Bombyx mandarina,0.0,True
123,0.9071670174598694,Eukaryota,Eukaryota,0.0,True,Chordata,Annelida,0.9219280948873624,False,Actinopteri,Polychaeta,1.3567796494470397,False,Siluriformes,Terebellida,2.5219280948873624,False,Ariidae,Terebellidae,2.5219280948873624,False,Netuma,Artacama,2.5219280948873624,False,Netuma thalassina,Artacama proboscidea,3.121928094887363,False
124,0.9114120006561279,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,1.1567796494470395,True,Delphacidae,Delphacidae,1.8464393446710157,True,Cemus,Cemus,3.121928094887363,True,Cemus sauteri,Cemus sauteri,3.121928094887363,True
125,0.9894779324531555,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Latridiidae,Latridiidae,0.0,True,Cortinicara,Cortinicara,0.0,True,Cortinicara gibbosa,Cortinicara gibbosa,0.0,True
126,0.9698310494422913,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Neogastropoda,Neogastropoda,0.0,True,Conidae,Conidae,0.0,True,Conasprella,Conasprella,0.0,True,Conasprella boholensis,Conasprella boholensis,0.0,True
127,0.9784190654754639,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Neogastropoda,Neogastropoda,0.0,True,Nassariidae,Nassariidae,0.0,True,Tritia,Tritia,0.0,True,Tritia obsoleta,Tritia obsoleta,0.0,True
128,0.9638413190841675,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Odonata,Odonata,0.0,True,Corduliidae,Corduliidae,0.0,True,Helocordulia,Helocordulia,1.5219280948873626,True,Helocordulia uhleri,Helocordulia uhleri,1.8464393446710154,True
129,0.9798781871795654,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Ephemeroptera,Ephemeroptera,0.0,True,Isonychiidae,Isonychiidae,0.0,True,Isonychia,Isonychia,0.0,True,Isonychia valida,Isonychia valida,0.0,True
130,0.9572081565856934,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Pteropoda,Pteropoda,0.0,True,Limacinidae,Limacinidae,0.0,True,Limacina,Limacina,0.0,True,Limacina bulimoides,Limacina bulimoides,0.0,True
131,0.8570085763931274,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.46899559358928117,True,Insecta,Insecta,0.46899559358928117,True,Lepidoptera,Lepidoptera,1.360964047443681,True,Geometridae,Nymphalidae,2.721928094887362,False,Opisthograptis,Eryphanis,3.121928094887363,False,Opisthograptis luteolata,Eryphanis zolvizora,3.121928094887363,False
132,0.9722269177436829,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Cypriniformes,Cypriniformes,0.46899559358928117,True,Leuciscidae,Leuciscidae,1.1567796494470395,True,Cyprinella,Cyprinella,1.1567796494470395,True,Cyprinella labrosa,Cyprinella labrosa,1.3567796494470397,True
133,0.9540189504623413,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Hexanauplia,Hexanauplia,0.0,True,Cyclopoida,Cyclopoida,0.0,True,Mytilicolidae,Mytilicolidae,0.0,True,Mytilicola,Mytilicola,0.0,True,Mytilicola orientalis,Mytilicola orientalis,0.0,True
134,0.9701657891273499,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Braconidae,Braconidae,0.7219280948873623,True,Habrobracon,Habrobracon,0.9219280948873624,True,Habrobracon brevicornis,Habrobracon brevicornis,1.5709505944546687,True
135,0.9235038161277771,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Cypriniformes,Gobiiformes,2.0464393446710156,False,Acheilognathidae,Odontobutidae,2.321928094887362,False,Tanakia,Odontobutis,2.321928094887362,False,Tanakia koreensis,Odontobutis platycephala,2.6464393446710157,False
136,0.9525343775749207,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.7219280948873623,True,Geometridae,Nepticulidae,1.5709505944546687,False,Eumannia,Fomoria,2.7219280948873625,False,Eumannia arenbergeri,Fomoria oroviale,2.9219280948873627,False
137,0.8404973149299622,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Cypriniformes,Holocentriformes,1.7609640474436814,False,Cobitidae,Holocentridae,2.9219280948873627,False,Kottelatlimia,Ostichthys,3.121928094887363,False,Kottelatlimia pristes,Ostichthys trachypoma,3.121928094887363,False
138,0.9081698656082153,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Phasmatodea,Phasmatodea,0.0,True,Diapheromeridae,Diapheromeridae,0.0,True,Niveaphasma,Asteliaphasma,0.0,False,Niveaphasma annulata,Asteliaphasma jucundum,0.0,False
139,0.9885410666465759,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Erebidae,Erebidae,0.46899559358928117,True,Hemeroplanis,Hemeroplanis,0.46899559358928117,True,Hemeroplanis historialis,Hemeroplanis historialis,1.295461844238322,True
140,0.9620099663734436,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Erebidae,Erebidae,0.46899559358928117,True,Hyphantria,Hyphantria,0.46899559358928117,True,Hyphantria cunea,Hyphantria cunea,0.46899559358928117,True
141,0.9642595648765564,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Chrysomelidae,Chrysomelidae,1.1567796494470395,True,Pyrrhalta,Pyrrhalta,1.7709505944546686,True,Pyrrhalta prokofievi,Pyrrhalta prokofievi,1.7709505944546686,True
142,0.9876840710639954,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Noctuidae,Noctuidae,0.0,True,Protorthodes,Protorthodes,1.3567796494470397,True,Protorthodes alfkenii,Protorthodes alfkenii,1.3567796494470397,True
143,0.9914345145225525,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Araneae,Araneae,0.0,True,Linyphiidae,Linyphiidae,0.46899559358928117,True,Tenuiphantes,Tenuiphantes,0.9219280948873624,True,Tenuiphantes cristatus,Tenuiphantes cristatus,1.6854752972273344,True
144,0.975451648235321,Eukaryota,Eukaryota,0.0,True,Annelida,Annelida,0.7219280948873623,True,Clitellata,Clitellata,0.7219280948873623,True,Rhynchobdellida,Rhynchobdellida,0.9219280948873624,True,Glossiphoniidae,Glossiphoniidae,0.9219280948873624,True,Placobdella,Placobdella,0.9219280948873624,True,Placobdella costata,Placobdella costata,0.9219280948873624,True
145,0.9208644032478333,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.46899559358928117,True,Insecta,Insecta,1.295461844238322,True,Hymenoptera,Hymenoptera,2.1709505944546685,True,Apidae,Apidae,2.6464393446710157,True,Melecta,Melecta,2.6464393446710157,True,Melecta albifrons,Melecta albifrons,2.6464393446710157,True
146,0.965876579284668,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Testudines,Testudines,0.0,True,Testudines,Testudines,0.0,True,Geoemydidae,Geoemydidae,0.0,True,Cuora,Cuora,0.0,True,Cuora amboinensis,Cuora amboinensis,0.0,True
147,0.9493888020515442,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Cypriniformes,Cypriniformes,0.0,True,Danionidae,Danionidae,0.0,True,Barilius,Barilius,0.46899559358928117,True,Barilius bendelisis,Barilius barila,0.46899559358928117,False
148,0.9447003602981567,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.0,True,Eulophidae,Eulophidae,1.1567796494470395,True,Tetrastichus,Tetrastichus,1.1567796494470395,True,Tetrastichus cumulus,Tetrastichus cumulus,2.321928094887362,True
149,0.9545757174491882,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.46899559358928117,True,Arachnida,Arachnida,1.6854752972273344,True,Opiliones,Opiliones,2.5219280948873624,True,Pettalidae,Pettalidae,2.5219280948873624,True,Austropurcellia,Austropurcellia,2.5219280948873624,True,Austropurcellia daviesae,Austropurcellia daviesae,2.5219280948873624,True
